,username,protected,verified,location,followers_count,following_count,tweet_count,listed_count
17416,17416,True,False,"Monterrey, Nuevo León",120,137,927,0
17417,17417,False,False,,2,72,7,0
17418,17418,False,False,,0,41,0,0
17419,17419,False,False,,0,28,0,0
17420,17420,False,False,Meme-xico.,327,653,22570,0
17421,17421,False,False,,18,399,90,0
17422,17422,False,False,,11,154,27,3
17423,17423,False,False,,14,20,9,0
17424,17424,False,False,,2,119,6,0
17425,17425,False,False,,0,21,7,0
17426,17426,False,False,,175,41,100,0
17427,17427,False,False,,162,554,173,1
17428,17428,False,False,Veracrúj,117,120,1259,0
17429,17429,True,False,,0,194,24,0
17430,17430,False,False,"El Salto, Jalisco",8,40,1,0
17431,17431,False,False,,99,769,386,1
17432,17432,False,False,"Puebla, Mexico",6556,2644,5577,118
17433,17433,False,False,CDMX,0,189,3,1
17434,17434,False,False,comeback desde la cama,26,231,859,0
17435,17435,False,False,atizapan de zaragoza,17,100,102,0
17436,17436,False,False,,0,9,0,0
17437,17437,False,False,,1160,577,248,5
17438,17438,False,False,Mexico,12,123,35,0
17439,17439,False,False,,0,7,1,0
17440,17440,False,False,Aguililla,140,314,7674,0
17441,17441,False,False,"Sonora, México",9,57,6,0
17442,17442,False,False,,4,48,11,0
17443,17443,True,False,,0,36,11,0
17444,17444,False,False,,1,41,0,0
17445,17445,False,False,,18,267,159,0
17446,17446,False,False,Hidalgo ,79,278,671,0
17447,17447,False,False,"Chiapas, México",1621,300,2588,6
17448,17448,False,False,,17,54,176,0
17449,17449,False,False,"Belize, Centro América.",1807,722,19829,0
17450,17450,False,False,,276,559,8620,2
17451,17451,False,False,,0,106,3,0
17452,17452,False,False,,0,12,0,0
17453,17453,False,False,,3,105,239,0
17454,17454,False,False,,32,135,1,0
17455,17455,True,False,,28,285,53,0
17456,17456,False,False,,21,81,3,0
17457,17457,False,False,Hoy,33,133,399,0
17458,17458,False,False,,214,4989,1672,4
17459,17459,False,False,,3907,1509,5834,10
17460,17460,False,False,,6,28,7,0
17461,17461,False,False,,135,275,145,1
17462,17462,False,False,,28,176,83,7
17463,17463,True,False,,1,104,2,0
17464,17464,False,False,"Morelia, Michoacán de Ocampo",1,23,0,0
17465,17465,True,False,,0,50,0,0
17466,17466,False,False,Aztlán,63,451,3906,1
17467,17467,False,False,,0,4,0,0
17468,17468,True,False,México,1091,1064,25995,2
17469,17469,False,False,,1,142,0,0
17470,17470,True,False,"Tuxtla Gutiérrez, Chiapas",327,1234,1530,2
17471,17471,False,False,México,3,13,41,0
17472,17472,False,False,,12,256,19,0
17473,17473,False,False,,2,41,27,2
17474,17474,False,False,,36,61,429,0
17475,17475,False,False,,4,79,9,0
17476,17476,False,False,,1,40,18,0
17477,17477,False,False,"Guadalupe, Nuevo León",12,201,1,0
17478,17478,False,False,san luis potosi,389,516,2769,1
17479,17479,False,False,,258,1057,11680,2
17480,17480,False,False,,0,6,0,0
17481,17481,False,False,"Acapulco de Juárez, Guerrero",0,30,5,0
17482,17482,False,False,,0,13,8,0
17483,17483,True,False,,8,80,0,0
17484,17484,False,False,,30,624,12,0
17485,17485,False,False,en algun lugar de un gran pais,101,882,1397,0
17486,17486,False,False,,62,240,292,0
17487,17487,False,False,,5,53,86,0
17488,17488,True,False,,0,59,0,0
17489,17489,False,False,,1,55,2,0
17490,17490,False,False,,4,215,202,0
17491,17491,False,False,,0,33,141,0
17492,17492,True,False,,0,24,0,0
17493,17493,False,False,"Ahome, Sinaloa",192,525,3554,15
17494,17494,False,False,,30,147,926,0
17495,17495,False,False,,2,35,1,0
17496,17496,False,False,Los baños de McDonnalds,280,1057,11106,7
17497,17497,False,False,,1269,1435,15712,13
17498,17498,False,False,,300,49,566,0
17499,17499,False,False,,4,96,26,0
17500,17500,False,False,"Veracruz, Mexico",43,26,237,0
17501,17501,False,False,,0,10,0,0
17502,17502,False,False,"Guanajuato, México",25,144,0,0
17503,17503,True,False,,0,61,0,0
17504,17504,False,False,Washington DC,427,1714,2897,34
17505,17505,False,False,,0,10,0,0
17506,17506,False,False,Tehuacán Puebla,3,416,6,0
17507,17507,False,False,"Ensenada, Baja California",4,50,23,0
17508,17508,True,False,,0,73,0,0
17509,17509,False,False,México,129,96,16975,0
17510,17510,False,False,,0,85,0,0
17511,17511,False,False,,0,142,0,0
17512,17512,False,False,,80,451,169,0
17513,17513,False,False,Paraguay,184,730,2478,0
17514,17514,False,False,,31,435,410,0
17515,17515,False,False,,91,1396,1430,0
17516,17516,True,False,"Reynosa, Tamaulipas",53,165,558,0
17517,17517,False,False,,0,32,0,0
17518,17518,False,False,,0,29,11,0
17519,17519,False,False,People's Republic of Izmir,173,4501,647,0
17520,17520,False,False,"Pachuca de Soto, Hidalgo",0,120,1,0
17521,17521,False,False,,6,111,238,0
17522,17522,False,False,,0,83,5,0
17523,17523,False,False,,0,40,0,0
17524,17524,False,False,México,19,353,52,0
17525,17525,False,False,México,39,256,1112,0
17526,17526,False,False,,15,44,0,0
17527,17527,True,False,"Cuernavaca, Morelos",39,554,2273,0
17528,17528,False,False,México,1755,2171,61944,20
17529,17529,False,False,,0,7,0,0
17530,17530,True,False,"Irapuato, Guanajuato",73,428,1801,3
17531,17531,False,False,,19,1054,0,3
17532,17532,False,False,,2,84,4,0
17533,17533,False,False,,151,1139,1208,1
17534,17534,False,False,,0,27,0,0
17535,17535,False,False,,330,648,6177,11
17536,17536,False,False,"Zapopan, Jalisco",243,472,1021,0
17537,17537,False,False,Warszawa ,194,934,7273,1
17538,17538,False,False,,19,181,320,0
17539,17539,False,False,GUADALAJARA MEXICO,0,183,2,0
17540,17540,False,False,,22,65,37,0
17541,17541,False,False,,0,7,0,0
17542,17542,False,False,,0,8,0,0
17543,17543,False,False,,28,145,645,0
17544,17544,False,False,,12,116,44,0
17545,17545,False,False,,4,78,0,0
17546,17546,True,False,,14,141,271,0
17547,17547,False,False,,2,79,43,0
17548,17548,False,False,,1,56,10,0
17549,17549,False,False,¡VIVA MÉXICO!,1055,684,47417,0
17550,17550,False,False,,11,379,372,0
17551,17551,False,False,,1,50,81,0
17552,17552,False,False,UNAM MX,113,356,1506,2
17553,17553,False,False,,7,151,541,0
17554,17554,False,False,,0,12,0,0
17555,17555,False,False,,4,116,61,0
17556,17556,False,False,"Irapuato, Guanajuato",156,851,608,0
17557,17557,True,False,"Nuevo León, México",6,727,5,0
17558,17558,False,False,middle of nowhere,139,620,547,0
17559,17559,False,False,,1,36,49,0
17560,17560,False,False,,10,30,43,0
17561,17561,False,False,Planet of the Apes,1614,922,4,84
17562,17562,True,False,Tijuana Baja California,0,128,240,1
17563,17563,True,False,,1,89,1,0
17564,17564,False,False,,41,206,73,0
17565,17565,False,False,,384,670,9682,7
17566,17566,False,False,,7,211,14,2
17567,17567,False,False,"Tamaulipas, México",15,136,69,0
17568,17568,False,False,,40,175,1108,0
17569,17569,False,False,,3,28,4,1
17570,17570,False,False,,1,12,25,0
17571,17571,False,False,México,220,259,3384,2
17572,17572,False,False,,44,546,880,0
17573,17573,False,False,,0,3,0,0
17574,17574,False,False,san nicolas,12,171,52,0
17575,17575,False,False,,1,16,15,0
17576,17576,False,False,,0,21,1,0
17577,17577,False,False,Chicago ,3,64,193,0
17578,17578,False,False,,2,125,0,0
17579,17579,False,False,,1,32,0,0
17580,17580,False,False,México,193,328,14522,1
17581,17581,True,False,,2,36,0,0
17582,17582,False,False,,46,379,380,0
17583,17583,False,False,"Monterrey, Nuevo León",467,515,4269,3
17584,17584,False,False,"Puebla, México",363,1325,6690,0
17585,17585,False,False,,5,66,0,0
17586,17586,False,False,,0,68,0,0
17587,17587,False,False,,0,61,0,0
17588,17588,False,False,,13,235,103,0
17589,17589,False,False,,1,4,6,0
17590,17590,False,False,"Guadalajara, Jalisco",199,796,1210,1
17591,17591,False,False,,23,235,67,0
17592,17592,False,False,,31,218,3,0
17593,17593,False,False,Ciudad de México,122,675,2631,0
17594,17594,False,False,,0,61,0,0
17595,17595,False,False,,0,69,0,0
17596,17596,False,False,Cuautitlán Izcalli Edo. Méx.,575,1744,5385,8
17597,17597,True,False,México D.F.,82,885,1066,0
17598,17598,False,False,"sandy shore ,los santos",298,832,1419,0
17599,17599,False,False,México,180,307,20891,12
17600,17600,False,False,,48,498,150,0
17601,17601,False,False,México,93,665,86,0
17602,17602,False,False,,4,81,16,0
17603,17603,False,False,,1,2,1,0
17604,17604,False,False,"Chiapas, México",3,130,0,0
17605,17605,False,False,,0,11,0,0
17606,17606,False,False,,5871,612,30784,57
17607,17607,True,False,,57,68,1263,0
17608,17608,False,False,,0,26,0,0
17609,17609,False,False,,0,46,58,0
17610,17610,False,False,México,184,230,3224,5
17611,17611,False,False,,5,221,8,0
17612,17612,False,False,,1,186,0,0
17613,17613,True,False,,0,118,0,0
17614,17614,False,False,,8,174,0,0
17615,17615,False,False,,684,2201,2066,3
17616,17616,False,False,,0,19,0,0
17617,17617,False,False,"🌴😎 Los Angeles, CA",581,2044,71743,4
17618,17618,False,False,,210,412,709,0
17619,17619,False,False,,26,179,27,0
17620,17620,False,False,,17,301,193,0
17621,17621,False,False,"Guadalajara, Jalisco",82,648,803,0
17622,17622,False,False,"Naucalpan de Juárez, México",31,131,532,0
17623,17623,False,False,,3,14,4,0
17624,17624,True,False,,0,33,1,0
17625,17625,False,False,Puebla,254,1352,3851,0
17626,17626,False,False,"Coahuila de Zaragoza, CDM. ",10376,8662,52340,11
17627,17627,False,False,,57,471,160,0
17628,17628,False,False,"Guadalajara, México",174,895,175,0
17629,17629,False,False,,4,99,4,0
17630,17630,True,False,,0,38,0,0
17631,17631,False,False,Ciudad de México / Morelia,3186,844,16499,53
17632,17632,False,False,,5,42,29,0
17633,17633,False,False,,2,73,0,0
17634,17634,False,False,,2,35,2,0
17635,17635,False,False,,1,119,0,0
17636,17636,False,False,SLP MEXICO,479,415,921,2
17637,17637,False,False,,158,216,4477,4
17638,17638,False,False,,10,75,21,0
17639,17639,False,False,,98,475,2513,0
17640,17640,False,False,,10,101,0,0
17641,17641,False,False,"Celaya, Guanajuato",21,137,71,0
17642,17642,False,False,"Distrito Federal, México",531,1054,21911,13
17643,17643,False,False,CDMX,84,100,2087,0
17644,17644,False,False,,27,412,17,0
17645,17645,False,False,,0,35,0,0
17646,17646,False,False,México,34,376,578,0
17647,17647,False,False,,0,9,2,0
17648,17648,False,False,,0,55,0,0
17649,17649,False,False,,0,23,1,0
17650,17650,False,False,"Baja California, México",21,92,696,0
17651,17651,False,False,,3,438,0,0
17652,17652,True,False,,30,659,191,0
17653,17653,False,False,,2,108,8,0
17654,17654,False,False,,21,135,66,0
17655,17655,False,False,,304,505,4458,0
17656,17656,False,False,Mexico D.F.,44,243,9297,0
17657,17657,False,False,,3,41,4,0
17658,17658,True,False,Mexico City,252,160,804,0
17659,17659,True,False,,0,10,1,0
17660,17660,False,False,,1,63,17,0
17661,17661,False,False,,1,35,0,0
17662,17662,False,False,,0,15,0,0
17663,17663,True,False,"Puebla,Mexico",33,135,1307,0
17664,17664,False,False,,9,195,6,0
17665,17665,False,False,,26,225,5,0
17666,17666,True,False,,0,33,0,0
17667,17667,True,False,"Zapopan, Jalisco",0,131,0,0
17668,17668,False,False,"Monterrey, México",339,769,7625,1
17669,17669,True,False,,24,247,6,0
17670,17670,False,False,,1,237,6,0
17671,17671,False,False,,259,657,2877,0
17672,17672,False,False,Ciudad de México,516,393,4561,1
17673,17673,False,False,,103,382,1055,4
17674,17674,False,False,"Cuautla, Morelos",2,31,18,0
17675,17675,True,False,,355,400,6382,0
17676,17676,False,False,,1,137,22,1
17677,17677,False,False,México City,428,2960,1305,6
17678,17678,False,False,,1,20,0,0
17679,17679,True,False,Poniente de Ciudad de Mexico,9,208,107,0
17680,17680,True,False,,0,53,7,0
17681,17681,False,False,Riviera maya,4729,5051,2026,5
17682,17682,False,False,,0,19,0,0
17683,17683,False,False,,61,390,1199,0
17684,17684,False,False,,87,160,149,0
17685,17685,False,False,,0,7,4,0
17686,17686,False,False,,15,89,79,0
17687,17687,False,False,,0,28,2,0
17688,17688,False,False,,0,36,0,0
17689,17689,False,False,mexico,596,2019,41219,6
17690,17690,False,False,"Monterrey, Nuevo León",6700,3837,11906,8
17691,17691,False,False,,47,780,480,0
17692,17692,False,False,,1,254,18,0
17693,17693,False,False,,1,32,0,0
17694,17694,False,False,,0,30,0,0
17695,17695,False,False,"Guadalajara, Jalisco",7,109,8,0
17696,17696,True,False,,96,441,13751,0
17697,17697,True,False,,0,118,0,0
17698,17698,False,False,En tu imaginación,3786,404,10237,5
17699,17699,False,False,,0,37,0,0
17700,17700,False,False,,124,296,1605,2
17701,17701,False,False,,0,21,0,0
17702,17702,False,False,México,130,1277,6441,0
17703,17703,False,False,,156,760,1315,0
17704,17704,False,False,Baja California Sur,4,16,19,0
17705,17705,True,False,,79,226,925,0
17706,17706,True,False,"México, Lindo y Querido ",2,76,14,0
17707,17707,False,False,Gdl,58,716,249,3
17708,17708,False,False,,3,51,19,0
17709,17709,False,False,,11,293,5,1
17710,17710,False,False,,584,1198,3673,0
17711,17711,False,False,,88,367,2466,1
17712,17712,False,False,Toluca Lake,2621,512,37046,15
17713,17713,False,False,,4,55,225,0
17714,17714,False,False,"Apodaca, Nuevo León",45,78,538,0
17715,17715,False,False,México,796,1923,23914,6
17716,17716,True,False,,5,114,8,0
17717,17717,False,False,"Oaxaca de Juárez, Oaxaca",7,72,102,0
17718,17718,False,False,,1,80,0,0
17719,17719,True,False,,1,165,51,0
17720,17720,True,False,Israel,107,2124,281,0
17721,17721,False,False,"villa de álvarez, colima",221,840,1761,2
17722,17722,False,False,Earth ,273,494,5916,51
17723,17723,False,False,,0,8,0,0
17724,17724,True,False,,9,96,2726,0
17725,17725,False,False,,2,99,6,0
17726,17726,False,False,,1036,905,27165,1
17727,17727,False,False,,3,51,26,0
17728,17728,False,False,"San Francisco, CA",67,347,1537,0
17729,17729,False,False,,1,46,9,0
17730,17730,False,False,"Naucalpan de Juárez, México",3,10,13,0
17731,17731,True,False,,33,1004,74,0
17732,17732,False,False,,0,47,0,0
17733,17733,False,False,,0,12,0,0
17734,17734,False,False,chayamania ,39,302,2240,1
17735,17735,False,False,,653,1036,9376,3
17736,17736,False,False,Cosoleacaque veracruz,508,1909,579,4
17737,17737,False,False,,5,97,36,0
17738,17738,True,False,"Monterrey, Mexico",115,560,298,0
17739,17739,False,False,,1,51,7,0
17740,17740,False,False,,0,20,0,0
17741,17741,False,False,Mexico,64,266,817,0
17742,17742,False,True,Ciudad de México,2491,1049,53133,14
17743,17743,False,False,Veracruz de Ignacio de la Llav,268,143,1416,0
17744,17744,False,False,World,15,841,0,5
17745,17745,False,False,,0,5,0,0
17746,17746,False,False,México,10,92,364,0
17747,17747,False,False,,35,392,22,0
17748,17748,False,False,,0,26,1,0
17749,17749,False,False,,1,18,18,0
17750,17750,False,False,,26,711,386,0
17751,17751,False,False,Aquí y allá,14,77,288,0
17752,17752,False,False,"Guadalajara, Jalisco",10,94,1,0
17753,17753,True,False,"Sonora, México",695,391,22611,1
17754,17754,False,False,Veracruz,109,240,1014,0
17755,17755,False,False,,0,67,1,0
17756,17756,False,False,"Jalisco, México",119,696,580,1
17757,17757,False,False,"Distrito Federal, México",71,481,21,0
17758,17758,True,False,,1,91,4,0
17759,17759,False,False,Ciudad de México,200,390,2358,0
17760,17760,False,False,,1,31,0,0
17761,17761,True,False,"Los Angeles, CA",12,180,2111,0
17762,17762,False,False,,64,210,729,0
17763,17763,False,False,,2,47,3,0
17764,17764,False,False,México,29,208,165,0
17765,17765,True,False,18h 24m 10.35 and -34° 23` 03,0,139,415,0
17766,17766,False,False,,7,88,360,0
17767,17767,False,False,Tamaulipas,39,102,138,0
17768,17768,False,False,,3,52,6,0
17769,17769,False,False,"Twittitlán, México",18206,2294,8065,517
17770,17770,False,False,,771,4466,14313,0
17771,17771,False,False,,0,76,0,0
17772,17772,False,False,cdmx Azcapotzalco,87,2671,200,0
17773,17773,False,False,,0,81,48,0
17774,17774,False,False,"Tabasco, México",6,73,34,0
17775,17775,False,False,,295,312,20105,3
17776,17776,False,False,,12,86,1365,0
17777,17777,False,False,,0,6,1,0
17778,17778,False,False,"Nuevo León, México",1211,2197,9163,99
17779,17779,False,False,,14,30,14,0
17780,17780,True,False,,0,156,0,0
17781,17781,False,False,,178,344,3443,1
17782,17782,False,False,,48,256,278,0
17783,17783,False,False,"Chicago,  IL,  USA",35,115,1954,0
17784,17784,False,False,México,15,79,71,0
17785,17785,False,False,Right here......,29,282,156,0
17786,17786,False,False,,0,56,0,0
17787,17787,False,False,,6,211,5,0
17788,17788,False,False,,1,70,9,0
17789,17789,False,False,,569,285,87,5
17790,17790,False,False,,339,2787,8057,3
17791,17791,False,False,México,42,126,413,1
17792,17792,True,False,"Aguascalientes, México",48,459,1357,1
17793,17793,False,False,,28,29,68,0
17794,17794,False,False,,14,88,81,0
17795,17795,False,False,,1,59,4,0
17796,17796,False,False,Chilpancingo,18,130,75,0
17797,17797,False,False,Mexico,45,331,83,0
17798,17798,False,False,,134,171,2465,0
17799,17799,False,False,,5,97,0,0
17800,17800,False,False,,0,59,0,0
17801,17801,False,False,,0,33,9,0
17802,17802,False,False,,0,34,1,0
17803,17803,False,False,,1,20,51,0
17804,17804,False,False,,11,189,14,1
17805,17805,False,False,,0,23,0,0
17806,17806,False,False,,32,139,169,0
17807,17807,False,False,,18,117,22,0
17808,17808,False,False,,0,55,9,0
17809,17809,False,False,,0,38,2,0
17810,17810,True,False,Teotihuacán,37,306,244,0
17811,17811,False,False,CDMX ,1,60,4,0
17812,17812,False,False,México,312,42,24,0
17813,17813,False,False,,0,226,67,0
17814,17814,False,False,,219,529,3560,0
17815,17815,True,False,,0,70,40,0
17816,17816,False,False,,40,368,186,0
17817,17817,False,False,,3,152,0,0
17818,17818,False,False,,272,393,3736,0
17819,17819,True,False,,0,58,0,0
17820,17820,False,False,,35,269,772,0
17821,17821,False,False,Berlin,304,833,3650,2
17822,17822,False,False,,113,723,445,0
17823,17823,False,False,"Mabank, TX",9,37,324,0
17824,17824,False,False,,71,88,106,0
17825,17825,False,False,"Guadalajara, México.",13957,12578,72554,165
17826,17826,False,False,,49,450,1320,0
17827,17827,False,False,,3,70,49,0
17828,17828,False,False,,0,1,0,0
17829,17829,False,False,,1,48,15,0
17830,17830,False,False,,0,78,5,0
17831,17831,False,False,The cupboard under the stairs,1780,4990,18211,13
17832,17832,True,False,,0,71,0,0
17833,17833,False,False,,14,103,1273,0
17834,17834,False,False,,8,100,5,0
17835,17835,False,False,,2,25,1,0
17836,17836,False,False,Heroica Ciudad de Huajuapan de,229,285,30,0
17837,17837,False,False,,0,46,0,0
17838,17838,False,False,,170,274,1022,0
17839,17839,False,False,,51,131,86,0
17840,17840,False,False,No disponible.,351,418,26836,1
17841,17841,False,False,,0,3,0,0
17842,17842,False,False,,0,5,0,0
17843,17843,False,False,,0,5,0,0
17844,17844,False,False,,734,80,963,1
17845,17845,False,False,Yucatán,2958,2267,11863,17
17846,17846,True,False,,0,58,0,0
17847,17847,True,False,,0,58,0,0
17848,17848,False,False,"Mazatán, Sonora",222,309,8778,1
17849,17849,False,False,"Tampico, Tamaulipas",53,542,878,0
17850,17850,False,False,,2,81,0,0
17851,17851,False,False,,2,32,0,0
17852,17852,False,False,,0,72,0,0
17853,17853,False,False,Querétaro,427,538,6960,3
17854,17854,False,False,,5,583,6,0
17855,17855,False,False,Veracruz de Ignacio de la Llav,1,45,19,0
17856,17856,False,False,,2,129,0,0
17857,17857,False,False,"Mexico, ME",59,255,223,2
17858,17858,False,False,"Monterrey, Nuevo León",1,20,0,0
17859,17859,True,False,,1,195,6,0
17860,17860,False,False,,31,530,414,0
17861,17861,False,False,4 aires,35,227,4355,0
17862,17862,False,False,,1,77,0,0
17863,17863,False,False,,0,52,1,0
17864,17864,False,False,Estado de México,55,221,628,0
17865,17865,False,False,,0,17,0,0
17866,17866,False,False,"Tuxtla Gutiérrez, Chiapas",60,402,4604,0
17867,17867,False,False,,0,31,0,0
17868,17868,False,False,,205,866,8008,1
17869,17869,False,False,,1,45,7,0
17870,17870,True,False,"Guanajuato, México",10,108,26,0
17871,17871,False,False,,275,550,2563,0
17872,17872,False,False,,0,1,0,0
17873,17873,False,False,,27,39,5,0
17874,17874,False,False,,81,193,918,0
17875,17875,False,False,,1,28,0,0
17876,17876,False,False,"Huixquilucan, México",130,762,1885,0
17877,17877,False,False,"Breslau, Polonia",39,613,5690,0
17878,17878,False,False,,140,497,551,0
17879,17879,False,False,Aqui alla y en todas partes!!!,120,769,6945,0
17880,17880,False,False,,20,12,10,0
17881,17881,False,False,"Celaya, Guanajuato",438,354,11042,1
17882,17882,False,False,,2,247,0,0
17883,17883,False,False,,7,64,4,0
17884,17884,False,False,,2,7,0,0
17885,17885,False,False,,40,1249,2022,0
17886,17886,False,False,,0,49,3,0
17887,17887,False,False,,0,27,5,0
17888,17888,False,False,El pais de las maravillas,10,135,477,0
17889,17889,False,False,,0,1,0,0
17890,17890,False,False,,1,31,0,0
17891,17891,False,False,,8,203,98,0
17892,17892,False,False,"Puebla, México",85,287,525,0
17893,17893,False,False,,47,649,1482,3
17894,17894,False,False,,30,6,5,1
17895,17895,False,False,,6,71,7,0
17896,17896,True,False,,4,1234,15,0
17897,17897,True,False,,0,607,0,0
17898,17898,False,False,,0,6,0,0
17899,17899,False,False,Esteva 7 S. Miguel Chapultepec,27414,623,25365,152
17900,17900,False,False,,128,294,1511,0
17901,17901,False,False,"23.6345°, -102.5528°",695,551,18721,2
17902,17902,False,False,,60,1297,2908,0
17903,17903,False,False,,3,51,9,0
17904,17904,True,False,"Alfajayucan, Hidalgo",23,59,146,0
17905,17905,False,False,"Distrito Federal, México",23,57,30,0
17906,17906,False,False,Chilangolandia,111,479,5308,3
17907,17907,False,False,— ??,8,140,31,0
17908,17908,True,False,,1,68,6,0
17909,17909,False,False,,2,100,3,0
17910,17910,False,False,,460,2116,4279,5
17911,17911,False,False,,12,214,990,0
17912,17912,False,False,"Rockford, IL",6,178,23,0
17913,17913,False,False,"San Pedro Cholula, Puebla",50,145,156,3
17914,17914,False,False,,183,381,345,0
17915,17915,False,False,"Ciudad de México, México",83,877,414,0
17916,17916,False,False,,34,106,58,0
17917,17917,False,False,,3,69,85,3
17918,17918,True,False,México,289,259,12150,4
17919,17919,False,False,"Apodaca, Nuevo León",192,372,190,0
17920,17920,False,False,,1,43,54,0
17921,17921,False,False,,10,146,75,0
17922,17922,False,False,"Ixtapaluca, México",42,2755,365,0
17923,17923,True,False,,0,103,0,0
17924,17924,False,False,Ciudad de México,183,339,49,1
17925,17925,False,False,,85,1341,7,0
17926,17926,False,False,,0,23,0,0
17927,17927,False,False,,106,1175,80,2
17928,17928,False,False,,5,28,191,0
17929,17929,False,False,,94,433,3331,0
17930,17930,False,False,"México, D.F.",310,657,11439,3
17931,17931,False,False,,0,32,0,0
17932,17932,False,False,,2,146,74,0
17933,17933,False,False,,1,24,13,0
17934,17934,False,False,,3,7,0,0
17935,17935,False,False,,20,165,12,0
17936,17936,True,False,,0,18,0,0
17937,17937,False,False,,1,138,0,0
17938,17938,False,False,"Zamora, Michoacán de Ocampo",145,540,587,0
17939,17939,False,False,,50,601,1731,0
17940,17940,False,False,,0,20,0,0
17941,17941,False,False,high so high! ,85,141,8852,2
17942,17942,False,False,,927,901,202110,3
17943,17943,False,False,México,152,350,3301,7
17944,17944,False,False,México D.F.,2429,2119,7491,45
17945,17945,True,False,,5,195,543,0
17946,17946,False,False,"México, DF y Tepoztlán",77,84,29,1
17947,17947,False,False,,3,63,0,0
17948,17948,False,False,,287,450,711,0
17949,17949,False,False,,0,14,0,0
17950,17950,False,False,,0,27,34,0
17951,17951,False,False,,0,14,0,0
17952,17952,False,False,México,1092,630,19181,5
17953,17953,False,False,,48,400,62,0
17954,17954,False,False,,2,44,10,0
17955,17955,False,False,,0,29,0,0
17956,17956,False,False,"Zapopan, Jalisco",48,920,36,0
17957,17957,False,False,"México, D.F.",167,512,4034,5
17958,17958,True,False,"Iztacalco, Distrito Federal",3,187,47,0
17959,17959,True,False,,4,761,889,0
17960,17960,True,False,"Veracruz, ver ",3,33,9,0
17961,17961,False,False,,1,203,64,0
17962,17962,False,False,.,26,449,23,0
17963,17963,False,False,,3,344,1,0
17964,17964,False,False,"Oslo, Norway",211,894,615,6
17965,17965,False,False,,27,510,0,0
17966,17966,False,False,Morelia,107,275,801,0
17967,17967,False,False,,0,84,0,0
17968,17968,False,False,"Puebla, Mexico",207,453,2904,1
17969,17969,False,False,,54,520,1425,1
17970,17970,False,False,"Buenos Aires, Argentina",225,512,7881,0
17971,17971,False,False,"Ensenada B,C.",51,86,135,0
17972,17972,False,False,,39,222,435,0
17973,17973,False,False,,0,11,0,0
17974,17974,False,False,México,165,386,3771,4
17975,17975,False,False,León gto ,214,280,68,0
17976,17976,False,False,"Coacalco de Berriozábal, Méxic",187,1032,5773,0
17977,17977,False,False,,6,371,596,0
17978,17978,False,False,México,16,69,39,0
17979,17979,False,False,,0,63,1,0
17980,17980,False,False,,0,18,0,0
17981,17981,False,False,,108,502,1219,1
17982,17982,True,False,,3,191,54,0
17983,17983,False,True,CDMX,47084,1673,9757,81
17984,17984,True,False,,190,262,3900,1
17985,17985,False,False,"Querétaro, Querétaro Arteaga",348,987,239,0
17986,17986,False,False,"Ixtapa Zihuatanejo, Gro",0,18,4,0
17987,17987,False,False,,117,615,134,0
17988,17988,True,False,,0,26,0,0
17989,17989,False,False,"Cuautitlán Izcalli, México",424,400,21928,0
17990,17990,False,False,"Vaughan, Ontario",59,1054,271,0
17991,17991,False,False,,25,305,189,0
17992,17992,True,False,Mexico,31,124,31,0
17993,17993,False,False,,86,126,38,0
17994,17994,False,False,,0,92,0,0
17995,17995,False,False,,5,67,0,0
17996,17996,False,False,,16,226,916,0
17997,17997,False,False,,0,29,0,0
17998,17998,False,False,,10,145,18,0
17999,17999,False,False,,4,51,101,0
18000,18000,False,False,,133,1218,2,0
18001,18001,False,False,,2,34,0,0
18002,18002,False,False,,0,22,1,0
18003,18003,False,False,México,38,128,49,2
18004,18004,False,False,,6,47,3,0
18005,18005,True,False,TABASCO,40,188,620,0
18006,18006,False,False,,4,22,0,0
18007,18007,False,False,,30,113,4946,0
18008,18008,False,False,,790,1441,22899,5
18009,18009,False,False,"Puebla, México",57,274,294,0
18010,18010,False,False,,0,24,0,0
18011,18011,False,False,Wherever the wind takes me ,193,1056,2919,1
18012,18012,False,False,,4,45,0,0
18013,18013,False,False,,297,765,8092,4
18014,18014,False,False,,0,57,2,0
18015,18015,False,False,,5,120,0,0
18016,18016,False,False,"Puebla, México",13,51,218,0
18017,18017,False,False,,50,170,79,0
18018,18018,False,False,Cdmx,18,453,109,0
18019,18019,True,False,,1,128,2,0
18020,18020,False,False,Tampico ,6,24,10,0
18021,18021,False,False,Chetumal Q.Roo,585,1604,10800,3
18022,18022,False,False,,245,704,1573,0
18023,18023,True,False,,23,514,39,0
18024,18024,False,False,México,24,129,25,0
18025,18025,False,False,Ciudad de México  ,19,106,70,0
18026,18026,False,False,"Tampico, Tamaulipas",66,796,5829,1
18027,18027,False,False,,2,23,0,0
18028,18028,False,False,,2,3,1,0
18029,18029,False,False,,556,2000,2037,0
18030,18030,False,False,,52,214,5797,3
18031,18031,False,False,mexico,166,355,5004,0
18032,18032,False,False,México,621,2294,14122,2
18033,18033,False,False,,126,305,4,0
18034,18034,True,False,Ciudadana del mundo,322,1235,6771,1
18035,18035,False,False,,6,343,121,0
18036,18036,False,False,,21,76,76,0
18037,18037,False,False,,3,81,16,0
18038,18038,False,False,,25,73,64,0
18039,18039,False,False,,32,164,6,0
18040,18040,False,False,,22,45,1287,1
